,ACS_GEO_ID,ACS_GEO_ID2,STFIPS,AREATYPE,AREA,TOTAL_POPULATION,CIVILIAN_LABOR_FORCE,NUMBER_EMPLOYED,UNEMPLOYMENT_RATE,MEDIAN_HOUSEHOLD_INCOME,PER_CAPITA_INCOME,POVERTY_RATE,HIGH_SCHOOL_GRADUATE,BACHELOR_DEGREE_GRADUATE,MEDIAN_GROSS_RENT,RENT_PERCENT_INCOME,MEDIAN_HOUSING_VALUE,OWNER_COST_PERCENT_INCOME,MEAN_TRAVEL_TIME_TO_WORK,CIVILIAN_VETERANS,AREANAME_UNUSED
1862,0500000US32017,32,32,04,017,5180,1951,1803,7.6,58462,26432,5.5,86.2,19.6,606,13.5,140900,14.2,22.4,12.2,"Lincoln County, Nevada"
1863,0500000US32031,32,32,04,031,456936,244544,231583,5.3,64791,36071,11.3,88.6,30.8,1074,28.5,334100,18.5,22.1,9.1,"Washoe County, Nevada"
1864,0500000US32510,32,32,04,510,54773,27077,25705,5.1,55718,31549,11.3,87.0,22.2,940,27.3,273800,17.9,20.2,10.0,"Carson City, Nevada"
1865,0500000US33013,33,33,04,013,149917,82800,79851,3.6,75737,37367,6.5,93.2,35.6,1042,28.3,237600,20.2,27.1,8.9,"Merrimack County, New Hampshire"
1866,0500000US33001,33,33,04,001,60887,32626,31344,3.9,69447,37430,8.6,93.2,32.6,999,29.0,226500,20.3,25.8,10.8,"Belknap County, New Hampshire"
1867,0500000US33017,33,33,04,017,129124,73264,70486,3.8,72960,35601,9.5,92.8,35.8,1091,28.0,235900,20.4,26.4,8.7,"Strafford County, New Hampshire"
1868,0500000US34025,34,34,04,025,621659,335254,318706,4.9,99733,51700,6.9,93.4,46.0,1399,32.9,421900,21.9,35.0,5.0,"Monmouth County, New Jersey"
1869,0500000US34037,34,34,04,037,141483,79852,75773,5.1,94520,44728,4.9,94.9,36.1,1314,29.5,267500,22.2,37.8,6.4,"Sussex County, New Jersey"
1870,0500000US34013,34,34,04,013,795404,411371,378224,8.1,61510,38722,15.8,86.1,35.5,1178,32.7,386000,24.2,34.9,3.0,"Essex County, New Jersey"
1871,0500000US34015,34,34,04,015,291165,158077,149352,5.5,87283,39337,7.4,92.9,33.0,1225,32.2,219700,21.5,30.7,6.7,"Gloucester County, New Jersey"
1872,0500000US34031,34,34,04,031,503637,254854,243337,4.5,69688,32064,15.7,83.7,28.2,1293,34.0,342600,25.0,28.3,3.3,"Passaic County, New Jersey"
1873,0500000US34003,34,34,04,003,930390,500211,480028,4.0,101144,51214,6.7,92.5,49.3,1506,29.2,469500,22.8,33.1,3.7,"Bergen County, New Jersey"
1874,0500000US34041,34,34,04,041,105862,58818,55354,5.9,81307,39802,7.6,91.5,33.0,1132,29.9,264200,21.6,36.0,6.4,"Warren County, New Jersey"
1875,0500000US34005,34,34,04,005,445702,237077,223483,5.7,87416,43187,6.1,93.7,38.0,1346,29.6,251200,21.3,30.0,8.0,"Burlington County, New Jersey"
1876,0500000US35029,35,35,04,029,24083,8606,7587,11.8,29360,17168,27.7,69.8,12.5,562,30.3,86900,15.5,19.4,8.7,"Luna County, New Mexico"
1877,0500000US35055,35,35,04,055,32786,15187,13868,8.7,38329,25646,18.3,90.1,28.7,784,34.5,239500,15.5,20.4,9.8,"Taos County, New Mexico"
1878,0500000US35007,35,35,04,007,12168,5216,4900,6.1,36302,24035,20.0,88.2,21.7,676,27.9,104800,18.3,16.9,11.7,"Colfax County, New Mexico"
1879,0500000US35021,35,35,04,021,441,174,172,1.1,29375,34721,14.3,85.4,21.7,543,31.4,102400,13.7,28.3,13.3,"Harding County, New Mexico"
1880,0500000US35037,35,35,04,037,8326,3153,2988,5.2,29035,19784,20.4,81.9,17.1,563,26.6,72700,13.2,15.3,7.7,"Quay County, New Mexico"
1881,0500000US28103,28,28,04,103,10700,4472,3969,11.2,33784,18525,32.5,70.9,15.6,532,31.5,59700,17.4,26.9,3.9,"Noxubee County, Mississippi"
1882,0500000US28137,28,28,04,137,28404,12969,12190,6.0,51030,23340,18.1,83.0,15.8,751,30.9,119200,16.7,32.4,5.9,"Tate County, Mississippi"
1883,0500000US28107,28,28,04,107,34190,13676,12728,6.9,38304,19892,20.3,80.6,14.9,679,31.0,83300,16.5,25.4,5.1,"Panola County, Mississippi"
1884,0500000US28161,28,28,04,161,12367,5338,5043,5.5,41464,20690,18.4,83.3,13.8,665,22.3,79700,15.9,24.1,5.2,"Yalobusha County, Mississippi"
1885,0500000US19189,19,19,04,189,10534,5669,5477,3.4,49870,28342,9.0,92.4,21.8,620,24.3,94800,14.1,16.9,7.4,"Winnebago County, Iowa"
1886,0500000US19165,19,19,04,165,11606,6333,6197,2.1,58000,32703,8.0,92.4,22.2,643,27.1,121200,15.3,18.9,9.1,"Shelby County, Iowa"
1887,0500000US19007,19,19,04,007,12452,5629,5263,6.5,40167,26012,17.7,90.2,16.3,624,25.9,81400,17.2,21.0,9.1,"Appanoose County, Iowa"
1888,0500000US19095,19,19,04,095,16189,8773,8516,2.9,61443,33755,8.7,93.8,18.8,580,21.8,152500,17.2,23.4,7.7,"Iowa County, Iowa"
1889,0500000US19145,19,19,04,145,15268,7322,6982,4.6,51867,27390,11.4,91.5,20.2,663,25.0,94400,14.9,15.4,8.9,"Page County, Iowa"
1890,0500000US19191,19,19,04,191,20262,11913,11678,2.0,65263,32075,8.2,95.2,30.6,702,27.8,177300,16.9,18.3,6.4,"Winneshiek County, Iowa"
1891,0500000US19155,19,19,04,155,93393,49053,47210,3.8,60065,30318,10.7,89.5,21.5,842,27.7,139800,16.8,20.8,9.4,"Pottawattamie County, Iowa"
1892,0500000US19127,19,19,04,127,39964,19903,18901,5.0,56437,27196,12.0,83.8,18.8,689,25.2,106000,16.1,18.2,9.6,"Marshall County, Iowa"
1893,0500000US19015,19,19,04,015,26370,14465,14064,2.8,64000,32889,7.6,93.9,25.3,742,24.3,132700,16.7,22.7,8.0,"Boone County, Iowa"
1894,0500000US19021,19,19,04,021,20058,10896,10343,5.1,57125,26526,12.9,78.4,19.7,706,23.9,115600,14.2,14.2,5.4,"Buena Vista County, Iowa"
1895,0500000US19089,19,19,04,089,9226,4845,4728,2.4,55060,29032,9.0,90.9,15.8,622,22.2,107100,14.9,19.2,9.1,"Howard County, Iowa"
1896,0500000US19077,19,19,04,077,10669,5491,5326,3.0,61161,31128,8.7,93.1,19.8,682,25.5,117900,16.5,27.5,9.4,"Guthrie County, Iowa"
1897,0500000US19091,19,19,04,091,9554,4853,4656,4.1,54575,30480,13.0,92.8,21.2,568,23.9,103800,14.0,18.3,9.1,"Humboldt County, Iowa"
1898,0500000US19121,19,19,04,121,16012,8686,8446,2.8,66316,35470,5.0,94.2,24.5,789,21.6,177500,18.7,28.0,7.1,"Madison County, Iowa"
1899,0500000US72061,72,72,04,061,86937,39066,35336,9.5,35928,24887,25.3,84.5,45.1,720,27.1,178200,17.4,26.2,3.6,"Guaynabo Municipio, Puerto Rico"
1900,0500000US72053,72,72,04,053,31111,13613,10052,26.2,19430,12846,43.7,80.1,25.3,515,34.6,101900,17.4,27.4,4.4,"Fajardo Municipio, Puerto Rico"
1901,0500000US72007,72,72,04,007,25748,9095,7936,12.7,19279,11097,46.6,70.7,17.8,449,32.7,116200,12.0,28.8,1.9,"Aguas Buenas Municipio, Puerto Rico"
1902,0500000US72065,72,72,04,065,39950,13443,12538,6.7,17715,11144,45.4,72.6,24.6,456,34.7,93000,14.2,28.1,2.3,"Hatillo Municipio, Puerto Rico"
1903,0500000US72133,72,72,04,133,21757,8602,7994,7.1,19827,11596,45.4,83.8,25.3,488,27.4,93500,16.8,24.2,4.1,"Santa Isabel Municipio, Puerto Rico"
1904,0500000US72097,72,72,04,097,75232,24900,18307,26.5,14236,10994,53.9,71.9,26.4,418,41.3,96700,12.3,22.7,2.6,"Mayagüez Municipio, Puerto Rico"
1905,0500000US72119,72,72,04,119,49613,21671,16901,22.0,22669,11341,39.4,78.1,22.8,527,31.8,113800,16.9,38.9,2.8,"Río Grande Municipio, Puerto Rico"
1906,0500000US72011,72,72,04,011,26934,9458,8429,10.9,19919,10603,46.0,69.6,18.9,427,30.5,87600,11.7,20.1,1.9,"Añasco Municipio, Puerto Rico"
1907,0500000US72033,72,72,04,033,24271,9652,7628,21.0,17448,12796,48.6,73.5,20.3,491,29.7,117700,18.0,31.4,2.7,"Cataño Municipio, Puerto Rico"
1908,0500000US72055,72,72,04,055,16293,4646,3272,29.6,12995,7293,63.4,69.9,15.5,378,35.0,88100,11.8,21.8,3.1,"Guánica Municipio, Puerto Rico"
1909,0500000US72087,72,72,04,087,25778,10322,7764,24.8,17852,9335,48.2,75.0,14.7,427,30.2,100800,15.0,33.5,2.3,"Loíza Municipio, Puerto Rico"
1910,0500000US72085,72,72,04,085,37499,12523,10708,14.5,21667,11475,41.9,77.8,22.4,560,34.7,114200,14.7,27.2,1.3,"Las Piedras Municipio, Puerto Rico"
1911,0500000US72145,72,72,04,145,52192,18062,14915,17.4,19617,11116,45.2,71.6,21.2,496,29.5,106600,14.8,30.2,2.4,"Vega Baja Municipio, Puerto Rico"
1912,0500000US05073,05,05,04,073,6800,2654,2511,5.4,32397,25876,25.9,79.7,15.8,473,36.8,64600,13.9,25.6,7.8,"Lafayette County, Arkansas"
1913,0500000US05107,05,05,04,107,18606,7505,6708,10.6,29320,18651,34.5,80.3,13.8,586,29.9,70700,12.6,16.7,7.1,"Phillips County, Arkansas"
1914,0500000US05149,05,05,04,149,21464,9498,9103,4.2,43923,22015,16.6,78.2,12.8,573,24.6,109400,14.3,20.9,7.1,"Yell County, Arkansas"
1915,0500000US05011,05,05,04,011,10874,4426,4091,7.6,43184,22945,20.5,81.0,14.3,585,23.2,89800,14.2,22.1,9.3,"Bradley County, Arkansas"
1916,0500000US05113,05,05,04,113,20094,7951,7211,9.3,37974,23103,23.8,84.9,14.1,639,33.0,99300,15.8,23.4,12.2,"Polk County, Arkansas"
1917,0500000US05103,05,05,04,103,23830,10289,9487,7.8,35425,21562,23.2,86.0,14.5,525,27.4,75300,14.4,21.0,8.7,"Ouachita County, Arkansas"
1918,0500000US05081,05,05,04,081,12347,5459,4915,10.0,45113,25759,16.1,89.0,12.5,601,24.3,77900,12.0,27.0,8.7,"Little River County, Arkansas"
1919,0500000US05091,05,05,04,091,43572,19133,17792,7.0,43371,23729,20.1,86.5,16.8,737,29.7,109100,14.2,19.9,8.7,"Miller County, Arkansas"
1920,0500000US05145,05,05,04,145,78762,34170,32213,5.7,44029,23702,15.7,84.4,20.9,702,28.2,120100,14.8,24.5,7.8,"White County, Arkansas"
1921,0500000US06033,06,06,04,033,64195,26631,24304,8.7,47040,27362,18.6,85.8,15.5,978,32.0,219400,21.7,30.7,10.6,"Lake County, California"
1922,0500000US06115,06,06,04,115,76360,32118,29821,7.2,58054,25583,15.5,82.3,17.1,1002,31.4,257100,20.7,30.0,10.9,"Yuba County, California"
1923,0500000US06035,06,06,04,035,30818,9209,8611,6.5,56352,22134,13.5,83.2,12.9,956,29.3,203000,16.3,20.6,7.6,"Lassen County, California"
1924,0500000US06097,06,06,04,097,499772,267732,256074,4.4,81018,42178,9.2,88.8,35.5,1621,32.4,609600,21.6,25.6,6.4,"Sonoma County, California"
1925,0500000US06025,06,06,04,025,180701,69998,60074,14.2,47622,18018,24.1,69.7,15.2,830,32.4,195800,20.1,22.1,4.3,"Imperial County, California"
1926,0500000US06001,06,06,04,001,1656754,904174,862449,4.6,99406,47314,9.9,88.4,47.4,1797,29.8,769300,20.9,34.3,3.7,"Alameda County, California"
1927,0500000US06055,06,06,04,055,139623,74472,71141,4.5,88596,45195,7.8,85.5,35.7,1700,31.4,635900,20.9,25.6,6.7,"Napa County, California"
1928,0500000US06091,06,06,04,091,3040,1339,1268,5.3,52148,33747,9.7,92.4,17.9,972,28.1,231400,18.6,30.6,11.4,"Sierra County, California"
1929,0500000US06113,06,06,04,113,217352,105929,99367,6.2,70228,34515,19.1,86.5,41.4,1324,32.4,424900,19.0,24.0,4.5,"Yolo County, California"
1930,0500000US06057,06,06,04,057,99244,46192,44059,4.6,66096,39233,11.0,94.4,37.2,1273,35.9,431000,22.8,25.5,9.8,"Nevada County, California"
1931,0500000US06045,06,06,04,045,87224,41260,37689,8.7,51416,29035,17.8,86.5,24.4,1146,33.5,377500,20.2,20.8,8.7,"Mendocino County, California"
1932,0500000US06037,06,06,04,037,10081570,5249298,4929863,6.1,68044,34156,14.9,79.1,32.5,1460,34.0,583200,23.2,31.8,3.3,"Los Angeles County, California"
1933,0500000US06085,06,06,04,085,1927470,1043729,999094,4.3,124055,56248,7.5,88.4,52.4,2268,28.4,984000,20.1,29.3,3.4,"Santa Clara County, California"
1934,0500000US06093,06,06,04,093,43468,17807,16538,7.1,45241,28615,18.8,90.2,23.2,856,31.1,198900,18.3,18.4,11.2,"Siskiyou County, California"
1935,0500000US06015,06,06,04,015,27495,9766,9015,7.7,45283,23674,19.5,80.1,14.8,878,32.0,218800,18.5,14.5,9.5,"Del Norte County, California"
1936,0500000US08015,08,08,04,015,19557,8655,8364,3.4,55771,29827,9.8,93.5,33.8,931,29.1,357800,18.5,19.2,10.6,"Chaffee County, Colorado"
1937,0500000US08045,08,08,04,045,59055,33044,31575,4.4,75937,33393,8.6,88.1,31.0,1201,27.5,360600,18.9,32.3,6.2,"Garfield County, Colorado"
1938,0500000US08059,08,08,04,059,574798,328201,316280,3.6,82986,44119,7.1,94.5,45.2,1376,30.7,397700,18.1,28.0,8.2,"Jefferson County, Colorado"
1939,0500000US08103,08,08,04,103,6384,2982,2806,5.9,54357,26487,10.6,91.9,22.7,770,24.5,197100,16.0,16.5,10.9,"Rio Blanco County, Colorado"
1940,0500000US08021,08,08,04,021,8128,3383,3029,10.5,36084,20640,21.7,88.0,21.0,543,29.8,120500,16.9,23.1,9.1,"Conejos County, Colorado"
1941,0500000US08001,08,08,04,001,504108,272810,261893,4.0,71202,30313,10.8,83.8,24.3,1346,32.3,307600,20.1,29.8,7.3,"Adams County, Colorado"
1942,0500000US08037,08,08,04,037,54681,34775,34128,1.9,84790,44391,8.0,88.3,47.2,1594,32.4,562300,22.2,22.8,4.7,"Eagle County, Colorado"
1943,0500000US08081,08,08,04,081,13127,6445,6163,4.4,57229,29100,17.0,88.7,17.6,779,26.8,182300,17.1,25.6,7.9,"Moffat County, Colorado"
1944,0500000US08017,08,08,04,017,2026,917,849,7.4,53977,29081,10.2,91.6,19.2,525,16.2,108000,12.3,13.6,7.5,"Cheyenne County, Colorado"
1945,0500000US01101,01,01,04,101,226941,108132,101013,6.6,50124,29071,19.4,86.7,33.4,884,30.6,129800,16.5,20.7,9.7,"Montgomery County, Alabama"
1946,0500000US01095,01,01,04,095,95643,40942,39193,4.3,45983,24453,20.3,81.6,19.4,649,27.7,128800,14.9,24.6,8.2,"Marshall County, Alabama"
1947,0500000US01009,01,01,04,009,57681,22680,21917,3.4,49358,24747,13.6,80.5,13.1,667,27.3,127800,14.7,34.4,7.7,"Blount County, Alabama"
1948,0500000US01067,01,01,04,067,17133,7353,6920,5.9,50017,25276,13.8,79.4,17.1,627,27.5,118800,14.8,28.0,9.2,"Henry County, Alabama"
1949,0500000US01089,01,01,04,089,362276,186248,176910,5.0,65449,36620,12.5,91.7,42.8,857,27.9,186100,14.7,21.5,11.7,"Madison County, Alabama"
1950,0500000US01001,01,01,04,001,55380,25458,24522,3.7,58731,29819,15.2,88.5,26.6,986,29.4,154500,16.3,24.4,12.6,"Autauga County, Alabama"
1951,0500000US01123,01,01,04,123,40541,16775,15119,9.9,45828,25217,18.9,80.7,18.4,665,30.5,109300,14.3,28.0,8.7,"Tallapoosa County, Alabama"
1952,0500000US01061,01,01,04,061,26417,10883,10294,5.4,41732,21711,22.0,80.3,12.5,625,26.3,100900,14.2,27.8,11.6,"Geneva County, Alabama"
1953,0500000US01131,01,01,04,131,10681,3536,2995,15.3,31014,16841,30.1,76.5,12.5,509,28.8,79400,18.7,27.1,4.7,"Wilcox County, Alabama"
1954,0500000US02016,02,02,04,016,5698,3912,3830,2.1,87466,39647,6.8,89.5,17.0,1341,18.9,279200,17.2,8.0,6.1,"Aleutians West Census Area, Alaska"
1955,0500000US02060,02,02,04,060,875,518,468,9.7,79808,44168,7.2,94.0,22.5,1120,19.1,188800,13.5,8.2,11.5,"Bristol Bay Borough, Alaska"
1956,0500000US02150,02,02,04,150,13451,7075,6680,5.6,85839,32876,7.8,89.8,28.0,1458,25.1,282100,21.1,11.3,11.3,"Kodiak Island Borough, Alaska"
1957,0500000US02188,02,02,04,188,7715,3200,2619,18.2,60906,23780,26.1,82.5,13.2,1304,22.4,141400,15.9,5.8,5.7,"Northwest Arctic Borough, Alaska"
1958,0500000US47107,47,47,04,107,53053,22701,21334,6.0,43285,23885,19.3,84.5,16.2,694,31.9,133200,15.7,22.3,8.3,"McMinn County, Tennessee"
1959,0500000US47117,47,47,04,117,32965,15875,14927,6.0,53197,25410,14.0,85.4,14.7,763,24.7,136400,15.6,30.2,7.4,"Marshall County, Tennessee"
1960,0500000US47143,47,47,04,143,32719,14295,13076,8.5,42206,22336,19.3,80.8,16.9,647,29.2,122600,15.4,23.2,8.5,"Rhea County, Tennessee"
1961,0500000US47151,47,47,04,151,21969,8798,8163,7.2,38864,20849,21.9,79.8,9.2,556,26.7,99000,15.7,27.9,8.4,"Scott County, Tennessee"
1962,0500000US47001,47,47,04,001,76061,34721,32611,6.1,50392,28455,16.7,87.0,23.3,750,28.3,146200,15.0,24.7,10.1,"Anderson County, Tennessee"
1963,0500000US47049,47,47,04,049,18213,7565,7033,7.0,36520,20093,20.6,83.0,16.0,526,27.0,110400,13.8,24.4,8.9,"Fentress County, Tennessee"
1964,0500000US47053,47,47,04,053,49228,21432,20127,6.1,43171,23211,15.8,85.3,18.4,680,29.5,98600,15.6,24.3,8.0,"Gibson County, Tennessee"
1965,0500000US47069,47,47,04,069,25443,9137,8055,11.8,40304,18172,17.8,79.6,11.2,650,27.8,90200,17.1,30.1,7.3,"Hardeman County, Tennessee"
1966,0500000US47105,47,47,04,105,52340,22449,21396,4.7,58065,31478,11.3,86.2,26.4,802,27.4,222500,15.5,22.7,10.0,"Loudon County, Tennessee"
1967,0500000US47149,47,47,04,149,315815,175667,168044,4.3,67429,30159,11.1,91.8,32.2,1063,28.0,213200,17.1,29.1,7.6,"Rutherford County, Tennessee"
1968,0500000US47159,47,47,04,159,19740,9437,9136,3.2,48068,28797,17.9,85.3,14.4,621,23.4,146900,14.9,31.3,7.2,"Smith County, Tennessee"
1969,0500000US47189,47,47,04,189,136666,71042,68351,3.8,75991,34575,7.7,91.6,32.4,1065,27.5,264600,16.7,30.8,8.7,"Wilson County, Tennessee"
1970,0500000US47171,47,47,04,171,17811,7896,7447,5.7,41890,23455,18.1,85.0,14.8,630,28.3,129500,14.7,21.4,11.1,"Unicoi County, Tennessee"
1971,0500000US35027,35,35,04,027,19461,7915,7565,4.4,46216,27454,10.6,89.5,25.8,697,26.7,193900,17.0,18.1,12.2,"Lincoln County, New Mexico"
1972,0500000US35005,35,35,04,005,65144,28338,26889,5.1,43359,22041,19.4,78.2,18.0,771,25.7,108700,14.8,18.8,7.5,"Chaves County, New Mexico"
1973,0500000US35025,35,35,04,025,70277,30832,28876,6.3,60546,25585,15.8,74.3,13.6,895,22.9,133100,13.0,21.2,4.4,"Lea County, New Mexico"
1974,0500000US35049,35,35,04,049,149293,73379,70383,4.1,61200,38520,12.8,89.3,41.0,1048,28.6,291800,17.7,22.5,8.0,"Santa Fe County, New Mexico"
1975,0500000US35059,35,35,04,059,4133,1538,1496,2.7,35884,22116,19.4,81.9,11.7,557,21.0,88000,15.2,19.5,10.2,"Union County, New Mexico"
1976,0500000US35051,35,35,04,051,11031,3842,3422,10.9,29755,25344,26.7,84.0,21.1,537,31.5,117400,15.7,18.2,15.5,"Sierra County, New Mexico"
1977,0500000US35053,35,35,04,053,16858,5756,5488,4.7,42083,18948,29.7,81.8,22.0,715,31.2,124100,12.2,19.6,9.0,"Socorro County, New Mexico"
1978,0500000US35041,35,35,04,041,18888,8651,7901,8.7,42702,20123,24.9,80.0,23.9,778,31.1,118200,15.0,16.8,7.3,"Roosevelt County, New Mexico"
1979,0500000US35013,35,35,04,013,216069,95667,88305,7.7,40973,22154,26.4,79.4,27.1,754,30.9,147400,16.4,21.2,8.8,"Doña Ana County, New Mexico"
1980,0500000US35028,35,35,04,028,18625,10138,9792,3.4,121324,60746,4.4,97.6,67.4,1062,18.6,302800,12.1,16.2,10.0,"Los Alamos County, New Mexico"
1981,0500000US35039,35,35,04,039,39159,15307,14103,7.9,39952,22911,24.0,86.4,19.3,623,28.4,167300,13.3,28.9,7.1,"Rio Arriba County, New Mexico"
1982,0500000US35047,35,35,04,047,27738,10499,9626,8.3,30946,20762,28.2,83.3,21.4,658,31.9,135000,17.4,21.1,8.8,"San Miguel County, New Mexico"
1983,0500000US35061,35,35,04,061,76027,32080,29682,7.5,48945,23675,16.9,84.5,18.5,876,28.6,142600,17.0,28.4,10.7,"Valencia County, New Mexico"
1984,0500000US35057,35,35,04,057,15519,5914,5504,6.9,36120,20876,23.7,84.6,14.8,754,33.3,114300,17.7,32.7,13.0,"Torrance County, New Mexico"
1985,0500000US35001,35,35,04,001,677858,338046,318839,5.7,53329,30734,16.7,88.9,34.4,874,30.7,199300,18.0,22.4,9.1,"Bernalillo County, New Mexico"
1986,0500000US35035,35,35,04,035,66137,25251,23336,7.6,41988,23170,22.1,83.4,17.5,792,29.3,112400,15.3,19.5,16.2,"Otero County, New Mexico"
1987,0500000US35006,35,35,04,006,26891,10663,9202,13.7,39413,20018,26.1,83.0,14.2,660,23.4,84400,11.9,23.7,7.4,"Cibola County, New Mexico"
1988,0500000US35011,35,35,04,011,2040,701,627,10.6,31625,17376,16.0,84.3,13.0,676,29.5,106300,14.2,12.8,17.5,"De Baca County, New Mexico"
1989,0500000US35019,35,35,04,019,4353,1357,1262,7.0,24798,17420,15.4,82.7,7.6,395,27.8,85000,14.7,14.0,8.0,"Guadalupe County, New Mexico"
1990,0500000US35003,35,35,04,003,3526,967,888,8.2,41910,21989,16.4,94.1,15.7,725,15.7,175400,10.5,12.9,17.2,"Catron County, New Mexico"
1991,0500000US36005,36,36,04,005,1435068,668327,601341,10.0,40088,21778,28.0,72.8,20.1,1212,35.4,404700,21.3,45.4,2.3,"Bronx County, New York"
1992,0500000US36067,36,36,04,067,462872,234567,222177,5.3,61359,34002,14.1,91.0,35.9,872,29.0,145400,16.7,20.0,6.9,"Onondaga County, New York"
1993,0500000US36019,36,36,04,019,80583,37406,35759,4.4,56365,27761,15.0,87.6,22.9,810,27.2,134100,15.7,19.3,8.8,"Clinton County, New York"
1994,0500000US36099,36,36,04,099,34390,15852,15280,3.6,54545,28245,12.2,84.8,21.1,781,28.1,107100,16.6,21.7,8.6,"Seneca County, New York"
1995,0500000US36079,36,36,04,079,98787,53721,51264,4.6,104486,47448,5.0,93.0,39.6,1453,31.6,358500,23.0,39.6,4.7,"Putnam County, New York"
1996,0500000US36043,36,36,04,043,62057,30563,28769,5.9,54646,27850,13.6,89.8,21.5,675,24.1,100000,15.6,23.4,9.3,"Herkimer County, New York"
1997,0500000US36069,36,36,04,069,109511,56782,54822,3.5,64944,36835,8.7,93.9,36.3,896,28.7,161800,17.2,23.3,8.0,"Ontario County, New York"
1998,0500000US36101,36,36,04,101,96422,45724,42836,6.3,53663,29886,13.7,90.5,23.6,695,26.6,99600,15.5,21.9,10.6,"Steuben County, New York"
1999,0500000US36041,36,36,04,041,4515,1853,1787,3.6,58675,24851,9.9,77.5,16.8,783,24.7,166000,16.6,22.9,11.4,"Hamilton County, New York"
2000,0500000US36013,36,36,04,013,128496,59566,55951,6.1,46820,26165,18.2,88.8,22.2,659,31.8,88000,15.0,17.9,8.1,"Chautauqua County, New York"
2001,0500000US36047,36,36,04,047,2589974,1307649,1227030,6.2,60231,34173,20.0,82.4,37.5,1426,31.9,706000,23.2,43.0,1.9,"Kings County, New York"
2002,0500000US36107,36,36,04,107,48686,24284,22805,6.1,62999,31822,10.2,91.2,26.0,751,29.6,119700,15.6,23.4,9.3,"Tioga County, New York"
2003,0500000US36073,36,36,04,073,40904,18847,17833,5.4,52620,26298,13.7,87.7,16.2,728,28.7,98400,18.4,25.7,9.3,"Orleans County, New York"
2004,0500000US36091,36,36,04,091,228502,124204,119896,3.5,84291,43065,5.8,94.0,41.4,1138,25.5,258300,17.3,25.2,8.5,"Saratoga County, New York"
2005,0500000US36021,36,36,04,021,60371,31233,29694,4.9,66787,38268,11.6,90.3,32.7,928,27.7,233600,18.7,26.3,8.0,"Columbia County, New York"
2006,0500000US36049,36,36,04,049,26572,12518,11917,4.8,54524,26708,13.5,90.1,18.4,768,29.1,120200,16.4,23.9,7.8,"Lewis County, New York"
2007,0500000US36119,36,36,04,119,968890,509737,482359,5.4,96610,57049,8.8,88.1,48.9,1537,32.6,540600,21.8,35.1,3.7,"Westchester County, New York"
2008,0500000US36025,36,36,04,025,44995,20933,19952,4.7,49544,27701,16.6,88.9,22.6,691,31.1,139300,17.1,24.9,8.9,"Delaware County, New York"
2009,0500000US36057,36,36,04,057,49302,23177,21636,6.6,49462,26521,19.8,86.8,17.8,783,32.3,105400,17.2,24.8,7.4,"Montgomery County, New York"
2010,0500000US36085,36,36,04,085,474893,224780,214492,4.6,82783,36907,11.7,88.7,33.9,1319,32.1,504800,23.1,45.2,4.0,"Richmond County, New York"
2011,0500000US36089,36,36,04,089,108913,47227,43722,7.4,50940,25378,17.9,88.7,23.8,741,29.1,93600,15.5,20.8,8.7,"St. Lawrence County, New York"
2012,0500000US36109,36,36,04,109,102642,52901,50882,3.8,60240,33075,18.9,94.4,53.5,1164,36.5,204600,17.3,19.4,4.5,"Tompkins County, New York"
2013,0500000US36113,36,36,04,113,64276,33323,31988,4.0,61024,35271,9.5,91.9,31.3,929,30.9,196500,17.9,22.9,9.4,"Warren County, New York"
2014,0500000US36023,36,36,04,023,47865,24531,23241,5.3,56023,28229,16.4,90.7,28.0,778,28.5,123800,16.3,21.2,7.2,"Cortland County, New York"
2015,0500000US36027,36,36,04,027,293754,152794,145110,5.0,81219,40093,9.0,91.1,35.0,1220,32.7,282000,21.0,33.0,5.9,"Dutchess County, New York"
2016,0500000US56031,56,56,04,031,8582,4554,4464,2.0,50903,35312,13.9,91.1,20.7,763,25.7,188500,15.8,19.4,10.1,"Platte County, Wyoming"
2017,0500000US56033,56,56,04,033,30140,15671,15193,3.1,60807,35254,5.9,95.3,31.0,836,24.8,272400,18.1,15.3,10.8,"Sheridan County, Wyoming"
2018,0500000US56003,56,56,04,003,11882,5487,5081,7.4,52804,24693,12.7,89.7,19.0,678,22.5,163400,14.8,18.4,10.0,"Big Horn County, Wyoming"
2019,0500000US56011,56,56,04,011,7472,3534,3455,2.2,65132,29532,9.1,92.7,22.3,798,26.7,225300,17.0,26.3,12.3,"Crook County, Wyoming"
2020,0500000US56029,56,56,04,029,29148,14376,13922,3.2,63582,35147,8.4,95.5,34.0,882,22.3,268500,16.6,15.9,10.6,"Park County, Wyoming"
2021,0500000US56001,56,56,04,001,38390,22341,21328,4.5,49322,29146,20.7,95.9,51.8,796,32.7,235000,16.8,12.7,7.2,"Albany County, Wyoming"
2022,0500000US56007,56,56,04,007,15247,7515,7286,3.0,60161,29552,12.4,91.0,20.6,792,22.3,174900,15.4,15.6,8.5,"Carbon County, Wyoming"
2023,0500000US56015,56,56,04,015,13342,6495,6014,7.4,54289,28554,11.5,92.1,25.9,705,24.7,174000,16.3,17.3,8.9,"Goshen County, Wyoming"
2024,0500000US56041,56,56,04,041,20479,9917,9294,6.3,63403,28159,11.3,92.7,16.0,698,23.9,175000,15.0,22.6,7.4,"Uinta County, Wyoming"
